-181.3353216786993, 80.53986286885691, 1.5
-181.33865438593978, 79.53878061861127, 1.6001087797695306
-181.3418847171332, 78.53502433938831, 1.7004849274899498
-181.3450131340369, 77.52862720589121, 1.801125127077566
-181.34804009840803, 76.51962239282312, 1.9020260624204994
-181.35096607200393, 75.50804307488738, 2.0031844173792877
-181.35379151658185, 74.49392242678675, 2.104596875787567
-181.35651689389908, 73.47729362322451, 2.206260121452553
-181.35914266571288, 72.45818983890382, 2.308170838155674
-181.3616692937805, 71.43664424852767, 2.410325709653138
-181.36409723985918, 70.41269002679917, 2.5127214196764482
-181.36642696570624, 69.38636034842176, 2.6153546519329054
-181.36865893307888, 68.35768838809827, 2.7182220901062224
-181.37079360373443, 67.3267073205318, 2.8213204178569344
-181.37283143943014, 66.2934503204255, 2.924646318822906
-181.37477290192328, 65.25795056248239, 3.028196476619833
-181.37661845297112, 64.22024122140607, 3.131967574841627
-181.37836855433085, 63.18035547189908, 3.235956297061034
-181.38002366775981, 62.13832648866486, 3.340159326829875
-181.3815842550153, 61.09418744640635, 3.4445733476796203
-181.38305077785452, 60.047971519826774, 3.549195043121723
-181.38442369803477, 58.999711883629175, 3.654021096648074
-181.38570347731326, 57.94944171251689, 3.759048191731354
-181.3868905774473, 56.897194181192845, 3.8642730118254875
-181.38798546019416, 55.843002464360154, 3.969692240365963
-181.38898858731113, 54.786899736721864, 4.075302560770223
-181.38990042055548, 53.72891917298119, 4.181100656438004
-181.39072142168436, 52.66909394784142, 4.287083210751693
-181.39145205245518, 51.607457236005416, 4.393246907076722
-181.3920927746251, 50.544042212176464, 4.499588428761812
-181.39264404995146, 49.4788820510575, 4.606104459139377
-181.39310634019148, 48.412009927351846, 4.7127916815257755
-181.39348010710245, 47.343459015762335, 4.8196467792216975
-181.39376581244164, 46.273262490992465, 4.926666435512355
-181.3939639179663, 45.20145352774517, 5.0338473336679055
-181.39407488543367, 44.128065300723506, 5.1411861569436645
-181.39409917660112, 43.05313098463063, 5.2486795885804
-181.3940372532258, 41.97668375416953, 5.35632431180462
-181.393889577065, 40.89875678404371, 5.464117009828785
-181.39365660987602, 39.819383248956, 5.572054365851686
-181.3933388134161, 38.738596323609556, 5.6801330630586016
-181.39293664944256, 37.65642918270731, 5.788349784621601
-181.3924505797126, 36.57291500095283, 5.896701213699711
-181.39188106598354, 35.48808695304882, 6.005184033439294
-181.39122857001257, 34.40197821369867, 6.113794926974139
-181.390493553557, 33.31462195760531, 6.2225305774257995
-181.38967647837416, 32.226051359472024, 6.331387667903734
-181.38877780622119, 31.13629959400174, 6.4403628815056
-181.3877979988555, 30.045399835897626, 6.549452901317408
-181.3867375180342, 28.9533852598629, 6.65865441041375
-181.38559682551465, 27.86028904060072, 6.767964091858018
-181.38437638305413, 26.766144352814138, 6.877378628702598
-181.38307665240984, 25.67098437120609, 6.986894703989082
-181.38169809533912, 24.574842270479962, 7.096509000748394
-181.3802411735992, 23.477751225338636, 7.206218202001081
-181.3787063489473, 22.3797444104855, 7.316018990757384
-181.37709408314078, 21.28085500062349, 7.425908050017528
-181.3754048379368, 20.181116170455766, 7.535882062771815
-181.3738027487312, 19.180644412913693, 7.635929366799916
-181.3721377687316, 18.17952299687437, 7.736041646856409
-181.37041024486294, 17.177776846983306, 7.836216410802239
-181.3686205240504, 16.17543088788608, 7.9364511664920245
-181.366768953219, 15.17251004422809, 8.036743421774183
-181.36485587929383, 14.169039240654683, 8.137090684491016
-181.36288164919995, 13.165043401811545, 8.237490462478759
-181.36084660986242, 12.16054745234402, 8.337940263567749
-181.35875110820632, 11.155576316897566, 8.43843759558247
-181.35659549115672, 10.1501549201177, 8.538979966341651
-181.3543801056387, 9.144308186649766, 8.63956488365837
-181.3521052985773, 8.138061041139508, 8.74018985534009
-181.34977141689757, 7.131438408232157, 8.840852389188838
-181.34737880752465, 6.124465212573227, 8.941549993001201
-181.34492781738356, 5.117166378808179, 9.04228017456845
-181.34241879339936, 4.1095668315825264, 9.143040441676607
-181.33985208249715, 3.1016914955417576, 9.24382830210653
-181.33722803160197, 2.0935652953313024, 9.344641263633997
-181.33454698763887, 1.085213155596648, 9.445476834029776
-181.331809297533, 0.07666000098319614, 9.546332521059702
-181.32901530820936, -0.932069243863566, 9.64720583248475
-181.32616536659305, -1.9409496542980662, 9.748094276061092
-181.32325981960906, -2.9499563056749594, 9.848995359540217
-181.3202990141826, -3.9590642733487584, 9.949906590668942
-181.31728329723865, -4.9682486326739195, 10.050825477189512
-181.31421301570225, -5.9774844590050975, 10.151749526839687
-181.31108851649856, -6.986746827696635, 10.252676247352746
-181.30791014655256, -7.996010814103215, 10.353603146457633
-181.30467825278936, -9.005251493579294, 10.454527731878958
-181.301393182134, -10.014443941479527, 10.555447511337105
-181.2980552815116, -11.023563233158342, 10.656359992548248
-181.2946648978472, -12.032584443970222, 10.757262683224447
-181.29122237806592, -13.041482649269824, 10.858153091073715
-181.28772806909274, -14.050232924411631, 10.959028723800053
-181.28418231785275, -15.058810344750128, 11.059887089103508
-181.28058547127102, -16.067189985639914, 11.16072569468026
-181.27693787627265, -17.07534692243553, 11.261542048222648
-181.24188308517415, -26.134625102854102,0.00
