-183.970, 50.877, 4.186, 11.200
-184.008, 50.666, 4.287, 11.250
-184.035, 50.448, 4.417, 11.300
-184.048, 50.225, 4.466, 11.350
-184.047, 50.002, 4.426, 11.400
-184.031, 49.784, 4.344, 11.450
-184.000, 49.570, 4.270, 11.500
-183.965, 49.355, 4.368, 11.550
-183.941, 49.132, 4.497, 11.600
-183.931, 48.905, 4.551, 11.650
-183.934, 48.678, 4.513, 11.700
-183.953, 48.455, 4.437, 11.750
-183.987, 48.236, 4.371, 11.800
-184.025, 48.016, 4.477, 11.850
-184.053, 47.788, 4.607, 11.900
-184.065, 47.556, 4.661, 11.950
-184.064, 47.323, 4.630, 12.000
-184.048, 47.093, 4.566, 12.050
-184.015, 46.868, 4.512, 12.100
-183.977, 46.640, 4.630, 12.150
-183.950, 46.404, 4.771, 12.200
-183.938, 46.163, 4.817, 12.250
-183.943, 45.923, 4.769, 12.300
-183.965, 45.688, 4.678, 12.350
-184.003, 45.457, 4.623, 12.400
-184.043, 45.224, 4.740, 12.450
-184.072, 44.984, 4.864, 12.500
-184.085, 44.738, 4.914, 12.550
-184.084, 44.493, 4.895, 12.600
-184.066, 44.249, 4.854, 12.650
-184.032, 44.008, 4.837, 12.700
-183.993, 43.762, 4.986, 12.750
-183.965, 43.508, 5.137, 12.800
-183.953, 43.248, 5.209, 12.850
-183.956, 42.988, 5.179, 12.900
-183.976, 42.733, 5.084, 12.950
-184.011, 42.484, 4.978, 13.000
-184.049, 42.233, 5.082, 13.050
-184.073, 41.976, 5.191, 13.100
-184.082, 41.714, 5.232, 13.150
-184.075, 41.453, 5.216, 13.200
-184.052, 41.193, 5.167, 13.250
-184.012, 40.937, 5.149, 13.300
-183.971, 40.677, 5.291, 13.350
-183.942, 40.409, 5.429, 13.400
-183.929, 40.135, 5.487, 13.450
-183.931, 39.861, 5.457, 13.500
-183.951, 39.590, 5.387, 13.550
-183.988, 39.322, 5.363, 13.600
-184.024, 39.051, 5.496, 13.650
-184.049, 38.772, 5.621, 13.700
-184.058, 38.489, 5.675, 13.750
-184.051, 38.206, 5.643, 13.800
-184.026, 37.926, 5.580, 13.850
-183.985, 37.649, 5.581, 13.900
-183.944, 37.367, 5.729, 13.950
-183.915, 37.077, 5.866, 14.000
-183.901, 36.780, 5.928, 14.050
-183.904, 36.484, 5.896, 14.100
-183.926, 36.192, 5.819, 14.150
-183.962, 35.903, 5.792, 14.200
-183.999, 35.612, 5.904, 14.250
-184.023, 35.313, 6.005, 14.300
-184.031, 35.011, 6.043, 14.350
-184.022, 34.709, 6.017, 14.400
-183.994, 34.410, 5.983, 14.450
-183.952, 34.111, 6.030, 14.500
-183.909, 33.806, 6.193, 14.550
-183.878, 33.493, 6.304, 14.600
-183.864, 33.177, 6.325, 14.650
-183.867, 32.862, 6.269, 14.700
-183.889, 32.551, 6.208, 14.750
-183.926, 32.241, 6.208, 14.800
-183.963, 31.928, 6.333, 14.850
-183.986, 31.608, 6.431, 14.900
-183.994, 31.285, 6.461, 14.950
-183.984, 30.963, 6.429, 15.000
-183.955, 30.643, 6.407, 15.050
-183.912, 30.322, 6.463, 15.100
-183.869, 29.996, 6.610, 15.150
-183.839, 29.664, 6.690, 15.200
-183.824, 29.329, 6.684, 15.250
-183.829, 28.996, 6.628, 15.300
-183.852, 28.666, 6.605, 15.350
-183.889, 28.335, 6.651, 15.400
-183.927, 27.999, 6.791, 15.450
-183.952, 27.657, 6.869, 15.500
-183.960, 27.313, 6.868, 15.550
-183.950, 26.971, 6.819, 15.600
-183.921, 26.631, 6.807, 15.650
-183.878, 26.290, 6.867, 15.700
-183.836, 25.944, 7.009, 15.750
-183.805, 25.592, 7.088, 15.800
-183.789, 25.237, 7.082, 15.850
-183.792, 24.885, 7.025, 15.900
-183.813, 24.534, 7.000, 15.950
-183.849, 24.183, 7.043, 16.000
-183.885, 23.828, 7.175, 16.050
-183.909, 23.466, 7.260, 16.100
-183.918, 23.102, 7.273, 16.150
-183.908, 22.740, 7.235, 16.200
-183.881, 22.379, 7.227, 16.250
-183.838, 22.017, 7.287, 16.300
-183.796, 21.650, 7.421, 16.350
-183.767, 21.277, 7.491, 16.400
-183.752, 20.903, 7.479, 16.450
-183.757, 20.530, 7.426, 16.500
-183.779, 20.159, 7.418, 16.550
-183.815, 19.787, 7.471, 16.600
-183.852, 19.411, 7.600, 16.650
-183.876, 19.028, 7.673, 16.700
-183.885, 18.644, 7.673, 16.750
-183.876, 18.262, 7.637, 16.800
-183.848, 17.880, 7.649, 16.850
-183.806, 17.496, 7.722, 16.900
-183.764, 17.107, 7.857, 16.950
-183.735, 16.713, 7.920, 17.000
-183.721, 16.318, 7.900, 17.050
-183.726, 15.924, 7.849, 17.100
-183.747, 15.532, 7.844, 17.150
-183.784, 15.139, 7.896, 17.200
-183.821, 14.741, 8.019, 17.250
-183.845, 14.338, 8.091, 17.300
-183.853, 13.932, 8.098, 17.350
-183.843, 13.528, 8.083, 17.400
-183.816, 13.122, 8.119, 17.450
-183.774, 12.715, 8.208, 17.500
-183.732, 12.301, 8.346, 17.550
-183.702, 11.883, 8.403, 17.600
-183.688, 11.463, 8.375, 17.650
-183.693, 11.046, 8.327, 17.700
-183.714, 10.630, 8.323, 17.750
-183.750, 10.213, 8.372, 17.800
-183.786, 9.792, 8.486, 17.850
-183.809, 9.365, 8.555, 17.900
-183.817, 8.937, 8.567, 17.950
-183.807, 8.507, 8.577, 18.000
-183.779, 8.077, 8.637, 18.050
-183.749, 7.641, 8.776, 18.100
-183.732, 7.199, 8.860, 18.150
-183.730, 6.755, 8.874, 18.200
-183.746, 6.311, 8.878, 18.250
-183.777, 5.866, 8.923, 18.300
-183.809, 5.417, 9.037, 18.350
-183.826, 4.963, 9.098, 18.400
-183.828, 4.507, 9.099, 18.450
-183.812, 4.052, 9.107, 18.500
-183.779, 3.596, 9.161, 18.550
-183.746, 3.135, 9.281, 18.600
-183.726, 2.669, 9.340, 18.650
-183.721, 2.202, 9.336, 18.700
-183.733, 1.735, 9.336, 18.750
-183.762, 1.267, 9.379, 18.800
-183.791, 0.794, 9.488, 18.850
-183.806, 0.318, 9.545, 18.900
-183.805, -0.160, 9.549, 18.950
-183.787, -0.638, 9.570, 19.000
-183.753, -1.118, 9.635, 19.050
-183.719, -1.603, 9.753, 19.100
-183.698, -2.092, 9.802, 19.150
-183.692, -2.582, 9.793, 19.200
-183.704, -3.072, 9.797, 19.250
-183.731, -3.563, 9.842, 19.300
-183.758, -4.058, 9.946, 19.350
-183.774, -4.558, 10.018, 19.400
-183.776, -5.060, 10.040, 19.450
-183.761, -5.563, 10.059, 19.500
-183.729, -6.067, 10.117, 19.550
-183.697, -6.576, 10.229, 19.600
-183.677, -7.090, 10.298, 19.650
-183.670, -7.606, 10.310, 19.700
-183.681, -8.122, 10.325, 19.750
-183.707, -8.640, 10.376, 19.800
-183.733, -9.162, 10.479, 19.850
-183.747, -9.688, 10.545, 19.900
-183.747, -10.216, 10.559, 19.950
-183.730, -10.745, 10.583, 20.000
-183.698, -11.275, 10.645, 20.050
-183.665, -11.810, 10.751, 20.100
-183.644, -12.350, 10.811, 20.150
-183.638, -12.891, 10.820, 20.200
-183.647, -13.433, 10.846, 20.250
-183.672, -13.977, 10.904, 20.300
-183.697, -14.526, 11.007, 20.350
-183.710, -15.078, 11.066, 20.400
-183.709, -15.633, 11.081, 20.450
-183.692, -16.188, 11.115, 20.500
-183.659, -16.745, 11.183, 20.550
-183.627, -17.307, 11.288, 20.600
-183.606, -17.873, 11.345, 20.650
-183.599, -18.441, 11.360, 20.700
-183.608, -19.011, 11.396, 20.750
-183.632, -19.583, 11.462, 20.800
-183.657, -20.159, 11.564, 20.850
-183.669, -20.740, 11.622, 20.900
-183.667, -21.322, 11.641, 20.950
-183.649, -21.905, 11.684, 21.000
-183.617, -22.491, 11.758, 21.050
-183.585, -23.082, 11.861, 21.100
-183.564, -23.677, 11.915, 21.150
-183.558, -24.274, 11.936, 21.200
-183.566, -24.873, 11.983, 21.250
-183.590, -25.474, 12.055, 21.300
-183.613, -26.080, 12.156, 21.350
-183.625, -26.690, 12.210, 21.400
-183.622, -27.302, 12.235, 21.450
-183.605, -27.915, 12.287, 21.500
-183.572, -28.532, 12.366, 21.550
-183.540, -29.153, 12.468, 21.600
-183.521, -29.778, 12.518, 21.650
-183.514, -30.405, 12.545, 21.700
-183.522, -31.034, 12.600, 21.750
-183.545, -31.667, 12.677, 21.800
-183.567, -32.304, 12.776, 21.850
-183.577, -32.945, 12.827, 21.900
-183.574, -33.588, 12.858, 21.950
-183.557, -34.233, 12.918, 22.000
-183.525, -34.881, 13.002, 22.050
-183.493, -35.534, 13.101, 22.100
-183.474, -36.190, 13.150, 22.150
-183.467, -36.850, 13.187, 22.200
-183.474, -37.512, 13.252, 22.250
-183.496, -38.177, 13.335, 22.300
-183.518, -38.847, 13.433, 22.350
-183.527, -39.521, 13.482, 22.400
-183.523, -40.196, 13.523, 22.450
-183.506, -40.875, 13.592, 22.500
-183.474, -41.557, 13.679, 22.550
-183.443, -42.244, 13.778, 22.600
-183.424, -42.934, 13.825, 22.650
-183.417, -43.627, 13.872, 22.700
-183.424, -44.324, 13.944, 22.750
-183.445, -45.024, 14.031, 22.800
-183.465, -45.729, 14.127, 22.850
-183.473, -46.437, 14.175, 22.900
-183.469, -47.148, 14.224, 22.950
-183.451, -47.862, 14.300, 23.000
-183.420, -48.579, 14.391, 23.050
-183.389, -49.302, 14.486, 23.100
-183.370, -50.028, 14.534, 23.150
-183.363, -50.757, 14.589, 23.200
-183.369, -51.489, 14.668, 23.250
-183.389, -52.226, 14.759, 23.300
-183.408, -52.967, 14.852, 23.350
-183.415, -53.712, 14.899, 23.400
-183.410, -54.459, 14.957, 23.450
-183.393, -55.210, 15.040, 23.500
-183.361, -55.964, 15.134, 23.550
-183.331, -56.724, 15.227, 23.600
-183.313, -57.487, 15.276, 23.650
-183.305, -58.253, 15.340, 23.700
-183.310, -59.024, 15.426, 23.750
-183.329, -59.798, 15.520, 23.800
-183.346, -60.578, 15.611, 23.850
-183.352, -61.360, 15.661, 23.900
-183.347, -62.146, 15.728, 23.950
-183.329, -62.935, 15.817, 24.000
-183.298, -63.729, 15.914, 24.050
-183.268, -64.527, 16.004, 24.100
-183.250, -65.329, 16.057, 24.150
-183.242, -66.135, 16.130, 24.200
-183.246, -66.945, 16.223, 24.250
-183.263, -67.760, 16.321, 24.300
-183.280, -68.579, 16.410, 24.350
-183.284, -69.402, 16.464, 24.400
-183.278, -70.228, 16.539, 24.450
-183.261, -71.058, 16.633, 24.500
-183.230, -71.893, 16.733, 24.550
-183.201, -72.732, 16.822, 24.600
-183.183, -73.575, 16.880, 24.650
-183.174, -74.423, 16.960, 24.700
-183.177, -75.274, 17.058, 24.750
-183.193, -76.131, 17.158, 24.800
-183.208, -76.992, 17.246, 24.850
-183.211, -77.857, 17.306, 24.900
-183.205, -78.725, 17.389, 24.950
-183.188, -79.598, 17.490, 25.000
-183.157, -80.476, 17.593, 25.050
-183.128, -81.358, 17.681, 25.100
-183.110, -82.244, 17.743, 25.150
-183.101, -83.135, 17.831, 25.200
-183.103, -84.031, 17.934, 25.250
-183.118, -84.931, 18.037, 25.300
-183.131, -85.836, 18.124, 25.350
-183.133, -86.745, 18.189, 25.400
-183.126, -87.658, 18.277, 25.450
-183.109, -88.575, 18.375, 25.500
-183.079, -89.495, 18.422, 25.550
-183.051, -90.414, 18.376, 25.600
-183.034, -91.328, 18.250, 25.650
-183.026, -92.234, 18.097, 25.700
-183.029, -93.132, 17.945, 25.750
-183.044, -94.024, 17.817, 25.800
-183.057, -94.911, 17.714, 25.850
-183.057, -95.793, 17.616, 25.900
-183.047, -96.672, 17.550, 25.950
-183.027, -97.548, 17.511, 26.000
-182.994, -98.422, 17.491, 26.050
-182.963, -99.296, 17.479, 26.100
-182.943, -100.170, 17.458, 26.150
-182.933, -101.044, 17.459, 26.200
-182.934, -101.918, 17.471, 26.250
-182.948, -102.792, 17.467, 26.300
-182.960, -103.665, 17.439, 26.350
-182.961, -104.535, 17.382, 26.400
-182.952, -105.404, 17.345, 26.450
-182.932, -106.270, 17.330, 26.500
-182.899, -107.136, 17.317, 26.550
-182.869, -108.000, 17.286, 26.600
-182.850, -108.863, 17.225, 26.650
-182.841, -109.723, 17.179, 26.700
-182.843, -110.581, 17.155, 26.750
-182.858, -111.439, 17.134, 26.800
-182.871, -112.294, 17.098, 26.850
-182.872, -113.147, 17.032, 26.900
-182.864, -113.997, 16.980, 26.950
-182.844, -114.845, 16.952, 27.000
-182.811, -115.692, 16.929, 27.050
-182.780, -116.536, 16.891, 27.100
-182.762, -117.379, 16.823, 27.150
-182.753, -118.219, 16.768, 27.200
-182.755, -119.056, 16.737, 27.250
-182.771, -119.892, 16.710, 27.300
-182.784, -120.727, 16.673, 27.350
-182.785, -121.559, 16.604, 27.400
-182.776, -122.387, 16.548, 27.450
-182.756, -123.214, 16.516, 27.500
-182.723, -124.038, 16.491, 27.550
-182.692, -124.861, 16.455, 27.600
-182.673, -125.682, 16.386, 27.650
-182.664, -126.499, 16.329, 27.700
-182.666, -127.315, 16.296, 27.750
-182.682, -128.129, 16.271, 27.800
-182.696, -128.942, 16.237, 27.850
-182.697, -129.752, 16.168, 27.900
-182.688, -130.559, 16.110, 27.950
-182.668, -131.363, 16.077, 28.000
-182.634, -132.166, 16.054, 28.050
-182.602, -132.967, 16.023, 28.100
-182.583, -133.766, 15.956, 28.150
-182.573, -134.562, 15.897, 28.200
-182.576, -135.356, 15.863, 28.250
-182.592, -136.149, 15.840, 28.300
-182.606, -136.940, 15.811, 28.350
-182.608, -137.729, 15.745, 28.400
-182.598, -138.514, 15.685, 28.450
-182.577, -139.298, 15.653, 28.500
-182.543, -140.079, 15.633, 28.550
-182.510, -140.859, 15.607, 28.600
-182.491, -141.638, 15.541, 28.650
-182.481, -142.413, 15.482, 28.700
-182.484, -143.186, 15.448, 28.750
-182.500, -143.958, 15.428, 28.800
-182.515, -144.729, 15.404, 28.850
-182.516, -145.498, 15.339, 28.900
-182.507, -146.263, 15.279, 28.950
-182.485, -147.026, 15.246, 29.000
-182.450, -147.787, 15.230, 29.050
-182.417, -148.547, 15.208, 29.100
-182.397, -149.305, 15.144, 29.150
-182.387, -150.061, 15.083, 29.200
-182.390, -150.814, 15.049, 29.250
-182.406, -151.566, 15.032, 29.300
-182.421, -152.317, 15.012, 29.350
-182.422, -153.066, 14.950, 29.400
-182.412, -153.812, 14.888, 29.450
-182.390, -154.555, 14.855, 29.500
-182.354, -155.297, 14.841, 29.550
-182.321, -156.038, 14.824, 29.600
-182.300, -156.777, 14.762, 29.650
-182.290, -157.513, 14.700, 29.700
-182.293, -158.248, 14.665, 29.750
-182.310, -158.981, 14.650, 29.800
-182.324, -159.713, 14.635, 29.850
-182.326, -160.443, 14.574, 29.900
-182.316, -161.170, 14.511, 29.950
-182.293, -161.894, 14.477, 30.000
-182.257, -162.617, 14.464, 30.050
-182.222, -163.339, 14.451, 30.100
-182.201, -164.059, 14.391, 30.150
-182.191, -164.777, 14.328, 30.200
-182.194, -165.493, 14.293, 30.250
-182.210, -166.207, 14.279, 30.300
-182.225, -166.921, 14.268, 30.350
-182.227, -167.633, 14.209, 30.400
-182.216, -168.341, 14.146, 30.450
-182.193, -169.047, 14.111, 30.500
-182.156, -169.752, 14.099, 30.550
-182.121, -170.456, 14.091, 30.600
-182.099, -171.158, 14.032, 30.650
-182.089, -171.858, 13.969, 30.700
-182.092, -172.556, 13.934, 30.750
-182.108, -173.252, 13.921, 30.800
-182.123, -173.948, 13.914, 30.850
-182.124, -174.643, 13.857, 30.900
-182.114, -175.334, 13.793, 30.950
-182.090, -176.022, 13.756, 31.000
-182.052, -176.708, 13.746, 31.050
-182.016, -177.395, 13.742, 31.100
-181.993, -178.080, 13.686, 31.150
-181.983, -178.763, 13.622, 31.200
-181.985, -179.443, 13.585, 31.250
-182.002, -180.122, 13.573, 31.300
-182.016, -180.801, 13.570, 31.350
-182.017, -181.478, 13.516, 31.400
-182.006, -182.152, 13.451, 31.450
-181.981, -182.823, 13.413, 31.500
-181.942, -183.492, 13.404, 31.550
-181.905, -184.161, 13.404, 31.600
-181.882, -184.830, 13.351, 31.650
-181.870, -185.495, 13.286, 31.700
-181.872, -186.159, 13.248, 31.750
-181.888, -186.821, 13.237, 31.800
-181.902, -187.483, 13.237, 31.850
-181.902, -188.144, 13.186, 31.900
-181.890, -188.801, 13.119, 31.950
-181.864, -189.455, 13.079, 32.000
-181.823, -190.108, 13.070, 32.050
-181.785, -190.760, 13.075, 32.100
-181.759, -191.413, 13.026, 32.150
-181.747, -192.062, 12.960, 32.200
-181.747, -192.709, 12.918, 32.250
-181.761, -193.355, 12.907, 32.300
-181.774, -194.001, 12.911, 32.350
-181.773, -194.645, 12.863, 32.400
-181.758, -195.286, 12.793, 32.450
-181.727, -195.923, 12.741, 32.500
-181.680, -196.558, 12.727, 32.550
-181.615, -197.191, 12.731, 32.600
-181.548, -197.825, 12.776, 32.650
-181.489, -198.463, 12.800, 32.700
-181.423, -199.103, 12.872, 32.750
-181.334, -199.742, 12.918, 32.800
-181.226, -200.380, 12.967, 32.850
-181.101, -201.018, 13.041, 32.900
-180.959, -201.656, 13.122, 32.950
-180.813, -202.299, 13.223, 33.000
-180.678, -202.949, 13.277, 33.050
-180.552, -203.605, 13.341, 33.100
-180.418, -204.262, 13.440, 33.150
-180.266, -204.919, 13.495, 33.200
-180.098, -205.574, 13.537, 33.250
-179.913, -206.226, 13.603, 33.300
-179.710, -206.877, 13.681, 33.350
-179.490, -207.526, 13.766, 33.400
-179.265, -208.180, 13.860, 33.450
-179.049, -208.840, 13.911, 33.500
-178.840, -209.507, 13.971, 33.550
-178.640, -210.181, 14.056, 33.600
-178.434, -210.857, 14.152, 33.650
-178.213, -211.531, 14.196, 33.700
-177.977, -212.202, 14.234, 33.750
-177.725, -212.869, 14.293, 33.800
-177.456, -213.532, 14.366, 33.850
-177.168, -214.192, 14.447, 33.900
-176.877, -214.856, 14.543, 33.950
-176.592, -215.528, 14.602, 34.000
-176.313, -216.207, 14.675, 34.050
-176.042, -216.894, 14.772, 34.100
-175.764, -217.583, 14.878, 34.150
-175.472, -218.269, 14.927, 34.200
-175.166, -218.951, 14.969, 34.250
-174.845, -219.629, 15.032, 34.300
-174.508, -220.303, 15.109, 34.350
-174.169, -220.981, 15.203, 34.400
-173.837, -221.667, 15.263, 34.450
-173.512, -222.362, 15.339, 34.500
-173.194, -223.064, 15.439, 34.550
-172.870, -223.770, 15.542, 34.600
-172.531, -224.471, 15.595, 34.650
-172.179, -225.169, 15.653, 34.700
-171.812, -225.862, 15.729, 34.750
-171.428, -226.552, 15.815, 34.800
-171.042, -227.245, 15.913, 34.850
-170.662, -227.947, 15.978, 34.900
-170.289, -228.658, 16.061, 34.950
